,topic_id,media_name,title,url,public_time
31,7,MSN,跨年夜女友竟和前任去泡溫泉！ 只因「這個」 沒登出洩密,https://news.google.com/read/CBMi7gJBVV95cUxQVl9rNXpMTlFlVUsyNXFkRHJRTEMxVXpZazhQSThIYWx5dWhaVnBaOWpTN0Y4bEtRSU9iWU5fY0w4VzFQT0FDM2YxRWJGMllzRWJrSmk3LUJqUzdrRzRFUEk3YUg0M2gtaDNqa0xsckFQa3pzNEhkU1FxS05sNVdlMEZ5VGpRTk5PcXc5dXlPaG5QVlRyaHFWOU9CVkliOVk0SElMQ0t0dFdNZ25nekhNTVo0emJma2pydndPMDI3OWNPN1B3eUhCY1V2QUV4YXd2eE90bmEyV2RMTGNFWUJrRkZFcWdSaHc2aWNUWkN3MGtMZzNrcUI1STQ0N0M3bWlsMzE0dHBJcFFpU29EQk1jYndrcUNKdFU1NjVVa1ZQb3l1S0wxLVNnU0dqRlVwaFEzRTJXby15c1JNZ0ppODJ1c09mWGFlZlBjTk85Y1ZiaGtRQVRqTTEzVko4NzByS1Uwd1RhclNfQlhpdVhmb1E?hl=zh-TW&gl=TW&ceid=TW%3Azh-Hant,2025-01-02T00:08:39Z
32,8,三立新聞網 Setn.com,大罷免潮／罷免全台開花！雙北10藍委遭點名藍主委出招「這時間」反制| 政治,https://news.google.com/read/CBMiWEFVX3lxTE9SaUdxR2dmNy1BOHU5Qmo2WFVtNEY4VjJielQ2aW01aGNZNUxwTjRBakxHZE5aUWFESXg4ejZVZDlqSGRVMEY0SFljakRwaG1LTTdqaTdLRlU?hl=zh-TW&gl=TW&ceid=TW%3Azh-Hant,2025-01-02T00:00:00Z
33,8,Yahoo奇摩新聞,大罷免潮／罷免全台開花！雙北10藍委遭點名 藍主委出招「這時間」反制,https://news.google.com/read/CBMihwNBVV95cUxNVmJabFhDTUJGRXh6OE93WWFERjJuUGtqdElyZjZWdmtLZ1RDQU02elREZWJLNFhPdDJYQWpnWTY2UF9pQmVtdWlCNDYxN0NEb1o4Y0NHd1R5cU9wSlJYaHh3R0N5UWxMUTluNW1zSk51VzhMc1hsOWxYaVl5X3lJQXJCZ3BNTl9PSWVwVXpaMHg0WnhkU2sydkxqZDVPc0Z0U25HbThqMVo0bDhNZGdBNVBVN2w3aWFGX2JQLXhUNkE0bU9LdENLRE9jM1RBRGFQZTFWOHhHWERRNzhLSzBmSEdzVklKV1NyRkQ3R3poemRtd3lVek1ST01pczBHYWtsQ0pFWG1LOTRobFdlTHlzVks2N1BtRTNvdnZvQ21WMmE1cDlnazkwNHYxTzhUT2REMFU5SjZYTWZYVzNBekpjenZ6TkhZdFppLTNuLXVnNXloSDhqMWstM0lmaUlNTWpPaXR1VWNPemZoeHRxeEc2OUlNcngwazBlYWtUSnVVNHY1TWtPQ0Fj?hl=zh-TW&gl=TW&ceid=TW%3Azh-Hant,2025-01-02T00:06:10Z
34,8,TVBS,又有罷免潮？花蓮名店自製「傅崐萁罷免書」：免消費來填寫,https://news.google.com/read/CBMiU0FVX3lxTE1oWjFPb1VuT3pNeWVsbTBsRFMxU1ZIVHdqVHNLZkNCNTBkMnFfbVJoSW9VS0hHVUoyTzFmZnFKS1dsZFJqeG82cjNsMzdoeVdzM1FJ?hl=zh-TW&gl=TW&ceid=TW%3Azh-Hant,2025-01-02T02:04:00Z
35,8,房產,大罷免潮／全台罷免地圖曝光！27名藍委遭民團鎖定「剉咧等」,https://news.google.com/read/CBMiTkFVX3lxTE1WaHBvTHNkMHRuWk83WER1MFNPLVJDVGd1ejY3TmJGZ0lKeTVmRV9wRjZjS1BHSWIwbVVBT1ZqWnhPVWx0MUcwdURvMnptUdIBX0FVX3lxTE5PRHlGRWhaWnBEQ01kMHhmNmlQenBDOXV3Y2EyZDJwZ1lFbmZrSnB6akstSDEwUU1jazQ5elVRMVhmcGZ4ZW8yMEYtdUNvRWhmRERtdTZYWTBITmE0YXA4?hl=zh-TW&gl=TW&ceid=TW%3Azh-Hant,2025-01-02T00:01:10Z
36,9,聯合新聞網,全台濕涼 吳德榮：下周強烈冷氣團籠罩 偏乾晴冷達6天,https://news.google.com/read/CBMiUEFVX3lxTE9aQWdBYWdmSEFzLTBmZDB4cWlmX0hicjRTUGhHQ3A4OXhSaWNrQS1BR0RBVlp3MDlNbGRLR0hJRVJzelFaLW8wa21LRmV5WTZ00gFWQVVfeXFMTzVTZDNRdkNod3VmVkZkdnpwWnBoX1BLcHpvTUZLRXVHQUdDblREREFVY0hIYWRnVU5MMTRpX0NHZmhwRTdmT092VmhjWVNnNkYxNFp3OVE?hl=zh-TW&gl=TW&ceid=TW%3Azh-Hant,2025-01-01T22:21:14Z
37,9,聯合新聞網,2波冷空氣接力！今晚北部降溫 下周各地「連冷7天」探10度,https://news.google.com/read/CBMiUEFVX3lxTE53VkMtNFRNakh4MG1VMmlpTW90WWp4aVk0UUgwTndkeXNEaFIyV0IxTG81amZPaW1pWlNLeUJ0M3pQUWluNmE4RGsxN1lBbnQy0gFWQVVfeXFMTnd3THdPWGRrQ0xSVFJjZVpxOXZOaEVPUkJRdTZCTU9KWUN1M0pfZzEtcXhzX0xLWWNTU0xIYjdVQUhXQVJlQkYwSVVRclMyQjZXRDdlOXc?hl=zh-TW&gl=TW&ceid=TW%3Azh-Hant,2025-01-02T10:14:31Z
38,9,Yahoo奇摩新聞,一周2波冷空氣！明起降溫轉乾 1/6局部地區恐下探10度,https://news.google.com/read/CBMiwgJBVV95cUxNd0JEVXE3a2sxcENIY1FyVGJpaklEdThzZVhhTDhkZm9DNlRiem5xMXRROE9EVnVMREdPbVdwQUdMdmFESVpWQlNfN2hRWWljcW53REtIR0dtNzh1SkNvb01KUFNuVnV2UDcwQ1VpZ0RtQ3dqVVBueEF4U3JUSTlMX3BsdEtnTWhlQ2tpZ2ZxeU4xakhjdTJ5V0tHU0pNSC1ZSjlMUzFjNFRwZ1hzc2ljTkl4RHJEQnBkMjZoNW00Y210VVM1bDNOZ3Q5cVNHUnlPMHRTYVlyemNpX21qOTlqeUdGdDRyZjZTeEQtUGM0NWNaaVd6MkdtSjRTUFNCY3JIUGxXcVlGRURRdm04b2FYbVBZdFNvN3B4NHc4ZUU2bmlMMElyTEhpZzBNcDZQWWZWOTByWFRHYnFRQlZsNEV2ektn?hl=zh-TW&gl=TW&ceid=TW%3Azh-Hant,2025-01-02T12:18:26Z
39,9,氣象應用推廣基金會,今偶雨明好轉下週強冷空氣籠罩,https://news.google.com/read/CBMigAFBVV95cUxPMEZVT0xZMGFlbTVWcDBDRGFnX1ZfY2YzYXBlb1k3VFd2cEhsb2plMldUOGtMVFRCQjlHY3U3NWlzblNvU0FnakFWVDM3STdWdGJuV3RPdDNPNUdGblU3WU1mMjlnVXJwVFVrZFBxMXJsTXEwOUxFMFNiZGw5dW5wbQ?hl=zh-TW&gl=TW&ceid=TW%3Azh-Hant,2025-01-01T22:09:00Z
40,10,聯合新聞網,北捷奇招疏散跨年人潮奏效 「一德政」秒吸2.7萬人：完全不用等,https://news.google.com/read/CBMiUEFVX3lxTE1RSXc1U09sOEswSEc5ZnBoeXYyQ1FoZ0l5QTRjOHZrcWZDMnRRZHNkMUNUeTA4QnNOVk84N2Fub0tKcnhTSzhGazN0Y1lpN0x50gFWQVVfeXFMTW9fc1h5UVpySHZSSkxCLWNBSHYtQVBkTmFReENSVi05VWs2NEZGc0YzR1Qya09LSWZNb0tnbG1MTmxqQTdVZHV1Q1h0X2xrUHNsTDFvMlE?hl=zh-TW&gl=TW&ceid=TW%3Azh-Hant,2025-01-02T03:03:34Z
41,10,臺北旅遊網,「府前x大巨蛋」跨年雙主場盛事 臺北隊展現強勁執行力 順利完成跨年疏散挑戰,https://news.google.com/read/CBMiX0FVX3lxTE53UHFXdTBnUVNvZ09OekwzTmJhY1NlemxHSm9jbXdnNXJLMjZTR0xCNmd3a1gyNVNhTktVSm9tNTk2aDA5ZE9uV3hfNkJSaUNobkFjSklDN053cjBfcTVn?hl=zh-TW&gl=TW&ceid=TW%3Azh-Hant,2025-01-01T08:07:00Z
42,10,公視新聞,101跨年清25噸糞埽 1/2早起6點車路恢復通行 ｜ 公視新聞網 PNN,https://news.google.com/read/CBMiT0FVX3lxTFBpamxYSlFhd3oxSXdFWHQ5UERzeDVWYzNjQzlBM0c0N2k4Q1NlRDhUX1FSYlhuaFFQTzBMU1QxbXNiRE04NlRfbEJEMy12ZknSAVRBVV95cUxPdklmZTNWalBRNU8tSUpLNkJQdFhRbW5HeS1xSkt1N2Y3QXd5RWstb25VeUpXX1FiVUQ2azR5TTRWQm5Kc000bGZadzl5QUVXQ0plTTg?hl=zh-TW&gl=TW&ceid=TW%3Azh-Hant,2025-01-01T11:00:00Z
43,10,Yahoo奇摩新聞,台北跨年收視公布了！奧運世棒金牌選手陪倒數超狂 衝收視最高點,https://news.google.com/read/CBMipgNBVV95cUxOUkpVa3NkejVpOU9TTEtfSGFqVW5wd2JfOGpWMm1uM0g2amR2UmtkRVRaSk92RnZKWURleHp5ZjZVSWdjeWZWeDlGRjNQTnkwb0VyX2dxOFlaNV9fbklRZmZIVHU3cUZ0TzgtU0tZb21VR3hqZjVkVVFiMkNHMENHV2lfLXYxVTZNdTRibjRQbURXWURCcGRMcktORktwc0pNMDBxUldyR0dGVGlsREhSSlFhZlYxTDRIWW56Zlo3T0ZUbk9BSW96ZDUwbXBZekw5YkNxdFo0RWQ3eU5taV9PNjlUQm82VGRfbU5Sblg4REtCMWZXSmV2dWpoeUV5Rm9oT3NTRW0xcXJHaWxaWlR3OGZtLUI4X1YtbWgzeDFKTlFyTVViM3VBUEpTOVdMUXNWYUJMX3UzNTFKUDY4MEh1el9rUGQ0b0xEOFo4SExNeEdVM25aLWt5XzNxZEdtYUU5bmc1bFVnNWJmdUhhVGp3YkJhWEV6OFdTRjhnVVVmZVBONDExdmdDQ2xZX2lfZXAxWXN5VTdGeWxXNWYxMndjVEhDUGNLZw?hl=zh-TW&gl=TW&ceid=TW%3Azh-Hant,2025-01-02T09:30:00Z
44,11,風傳媒,賴清德、柯建銘不斷上演「矛盾大對決」！黃揚明揪對「他」的態度截然不同,https://news.google.com/read/CBMiTEFVX3lxTE1ocm95Z01YTmZ6b1FBeGpPNlZEam5JR1Y3LXBaS0V0TURPMEF0WHJMTFBpVzJ0dVdaUklXSXQtb3NEaW1iVW1oZEczZ00?hl=zh-TW&gl=TW&ceid=TW%3Azh-Hant,2025-01-01T08:46:00Z
45,11,經濟日報,黨政人士：藍白擬癱瘓憲法法庭 助財劃法選罷法闖關,https://news.google.com/read/CBMiWkFVX3lxTE1RZGtOUk04YW9jd29PVk5td3FmWWk1TTJDdEkyN2hhd18yWmloZmZSamV6TnU2anVQakx3cHJscUNsQmJRcW1iZmZxcDlacjNxdVZpSVMzLS1UUdIBX0FVX3lxTE8zN2tOLXh3S0FfNGFpbHNIeVdUV0NTdDVfWHhGUVhJMGxsUXY5VWFwTWRCRndOUU0zemhIRmhjakpYZ0MyaUYxV25hMmNNeFQyOC1MZ3ZVQ0VKVjdBNG9F?hl=zh-TW&gl=TW&ceid=TW%3Azh-Hant,2025-01-02T11:30:09Z
46,11,台灣事實查核中心,【爭議三法國會過關】總統不公布、院長不副署可行嗎？,https://news.google.com/read/CBMiUkFVX3lxTE9sOThuSXFod2VtZG5Hcm04YzR3RmtGVWVESXpEMjkzVC1kUFpZeXhhSVM2SjVrQkJoS2FsekZQLTg1bmhHN2tTVEVUb2ktZVpiTXc?hl=zh-TW&gl=TW&ceid=TW%3Azh-Hant,2024-12-26T05:58:43Z
47,11,Yahoo奇摩新聞,柯建銘威風不再？嗆罷免韓國瑜「底氣盡失」 柯志恩2點分析：疑是大權旁落,https://news.google.com/read/CBMitgNBVV95cUxPUXNGRnl2NUNmWHJ6NG12c3BpZ2F0MlRaTXV4Rk5XS011VlVOZTFYal9VcDM0VlFfSVpKOW8tbHB6LUduZVhNcUxFSGkwRGZLU3V2eTd6TlNHdEt6UldaQUNoMklpUmJ4bkRMSUpBY1JOY2p4bGVVenBrZFNHVFYzcklZWmNydU5JYWlfNnZGc0trNVo2RjBuR0hvLU9RX2QybnFvT3RvaHVkN2RnV3VoT2dtS3BlNk84bHVla2hSM0cwT3FoLW9zYnoxclYxaDMwdXFOakt6VGIyOXQ5RmI4RFZzOEt0VTY0R3ZPLXE5eW5FWHFUVGFTTi03VC1CNl94N3BaUWwtMDFuV1VfeW9JODBLSV92RTRFVkhJcFk0emFNR2xPWlVNU19qb1ZiY3NWWGVOTkZ6TWRXUV83Uk5oTmRsTFNMdW9tR0ZYMElMMkV4T19oWWl6Ym9DUU9vaG1JR0gtWTF4bERDTUNIOFJwRjYxeGVaYWlyYlgwYzVvLWttN1pWVDdsSWg2ZXhKTXlWSE9vZVF6cUJXb3BLVVhDM1I1T2tlZWx5UzF0dnlVNlFoTzZYOUE?hl=zh-TW&gl=TW&ceid=TW%3Azh-Hant,2025-01-02T05:52:47Z
48,12,房產,校園遭染紅？高科大副教授名片印「中國台灣省高雄市」校方回應了,https://news.google.com/read/CBMiTkFVX3lxTE51NHYzNGp0YXQ5QXZNZm5VLVFvRml6ZjN2RTZYLVEtMndxU3czMlA2Qkc0UkZmNVY5RGpLaGhWMVRPWks3NEdDY25ZMWwxd9IBX0FVX3lxTFBvSmdwaHgzUlhXSHVqVXhYX05zamNCSUl1VGFOY3hDTE5rWEFoaVBpeTJMV0x2cVVmc0dqdm13Yl9hNmpIMGNNaWtQdm56blRpWVpIZ0NLZHFpOVliZU9F?hl=zh-TW&gl=TW&ceid=TW%3Azh-Hant,2025-01-02T03:18:50Z
49,12,Yahoo奇摩新聞,高科大考卷、教材竟滿滿簡體字 校方回應：教師一時不察,https://news.google.com/read/CBMi4AJBVV95cUxOZ2JHZ04zbFkwbXo1TkMzZHlZMUpVTG1ldUFZQ3RWNjRsbV9Welk5VlVYbVBoSlRGekt6amM1WUlZNWJuTUdrVFF1c3JtSmtZRFhSWllGWVdKSlFiYmc5YmlZUXNuaXN6cUFTeXVKOGRRWjBqanV6NEx5cUNGRUhSVWhqV3lMMU9KbmdFR3Y2Q1R5UXlwOUc3TVhGbGNRNFRLOU8tTmdNbGJWWDUwbDc0QmhCOVYzX291UXp4a1huSlJlVFQ2QjFlMUFLMEhGcDZiY09TWmZIbm1WenpNUXRaaXR4Vk5GS0JwNGZyMjM1ckpTUWZLT2xvR0daRFBBTVczejNCN0kyZ0I4RUFWaVJpaXdsT25ra0t0eHFaR0xlRGFJeWhsQ1JaQ3ZPUThYUmhWMk81bDVsUlI2eUhidDlDV05jSzBaekJZNEtmbXNqRGpTUW5sZU5mN283Z2p1YTFw?hl=zh-TW&gl=TW&ceid=TW%3Azh-Hant,2025-01-02T10:34:31Z
50,12,中央社即時新聞,教部：考卷不宜用簡體名片標中國將列高科大缺失| 生活,https://news.google.com/read/CBMiX0FVX3lxTE95bjNhWDc3V2dETzFxLTRtYkNWQ0I3VXVobXNmOURYRUcyODIzbHI2U0hVRjN4ZWgxenZZRGZFaDFWU2EyNFpJbHd2VlVuSE5BelFxQVdETzk5d3JPX2Nz?hl=zh-TW&gl=TW&ceid=TW%3Azh-Hant,2025-01-02T11:53:00Z
51,12,聯合新聞網,高科大遭爆考卷全簡體字、教授名片印「中國台灣省」 教育部回應了,https://news.google.com/read/CBMiUEFVX3lxTE9QS2pvQ1NlMGNpelNMTEtPUUFNUkZHQUlZa2tRODc5S3phb2NTVjhoYTRkei1XNkVYOXdGV2pNQXljSjFVWEFNU2pVbkNQcHRF0gFWQVVfeXFMUDM3UDZ6SS1GWjlyX3JDcnBscWNSeUdSZVFIdFE0Z251N3YtOXNkZU82Q3BwaUdLeXJBaFpsNHVqZU4xVEEwQWtTTnItdEk1UzlQXzZrMEE?hl=zh-TW&gl=TW&ceid=TW%3Azh-Hant,2025-01-02T11:13:36Z
52,13,TVBS,賴清德約喝咖啡！韓國瑜「謝謝總統邀請」 大老搖頭：上當了,https://news.google.com/read/CBMiU0FVX3lxTFBaYXNnNklXM04xU0V0bzJ3NDZyZTJwZGNHX0FsTnZjUmpiLWlIVHhZYXFuNF95a2ZJeWxkY2tmNF9uMjBydFRNazNGU2RsbkZ6OWRv?hl=zh-TW&gl=TW&ceid=TW%3Azh-Hant,2025-01-02T02:15:00Z
53,13,聯合新聞網,【重磅快評】賴清德更大的民主 國高中公民課沒教嗎？,https://news.google.com/read/CBMiUEFVX3lxTFA0cUc4azNrcHZKTThUQS1wWjUycjZXRDR0eXNYVENLNnl3YzV6c0J5MjhHQ2RfcjlwSDF4UmYyTHZHdmYtbDc5Z0ktQlpiVC1L0gFWQVVfeXFMTzg3a3Q4Yk9rVUFIYUlHN2FpTHRYdHVwUFdZUkFCeDhFUlJISEktUWJIb3VLYmNXRGdwYzliZ1hvNmU2dWFyNzVnNmJXLWpDLUgyX1hUNWc?hl=zh-TW&gl=TW&ceid=TW%3Azh-Hant,2025-01-02T09:19:49Z
54,13,Yahoo奇摩新聞,名家論壇》黃創夏／賴清德開閘，大罷免衝刺,https://news.google.com/read/CBMiowJBVV95cUxOQzlmaGZQbWFUQ2tnclJ4ZXA5dFNielFoX1FoNEI5RG1RX0o2Y0lFWURJX0xybzNwYXdxY01oYW1DbWtfYms0QkZlWnlWMHIwTWFkcGE2MlBvNnpWYmNuekVQb3Fha04xNFE5WG9VN0tBZDlhQ3V6dDdfbFdKZzNpYWMtSVU5a2dHZWlLZjYxMWJUNXRVcHBnLWJaNXlkZ2JEcHhRaUdsMHhEaklJVDFFYnN3MWR5TGFGUHZxZUFVZmF3Q0hqUE5RMkpwdTl1a2wyd2RjV241V1l5VEZhNlhNckotQWNsSmtvd3c5dGZHay0wSnZVdTAtV1ZWQXV2OHBVV2lVMEVtVnNtbDRxQzhwQ25aMkQ5ak03VXNlSzJQZG1zX0U?hl=zh-TW&gl=TW&ceid=TW%3Azh-Hant,2025-01-02T05:12:36Z
55,13,今周刊-在今天看見明天,賴清德元旦新年談話：朝野爭議和解不只一種方法、中國誘拉身分證「免錢的最貴」！全文一次看,https://news.google.com/read/CBMigAFBVV95cUxQVDNRcmdXdkNRQWJrb3gtYVVVVnBvWFZvUmI1N2JNWDlPWFk4WHNZLTVySkpJa2VibUhTeEgybzN1RmJkUk9BR1FuRTFIVm52MFAtaW1UWTRzOFpjV2xhN1ZqRUtBQ2wxT3hfYXFLNW5Kdno2Q1AyTXpvamgwR3gzYQ?hl=zh-TW&gl=TW&ceid=TW%3Azh-Hant,2025-01-01T02:21:00Z
56,14,ETtoday新聞雲,台北市跨年晚會結束「螢幕播央視節目」！觀傳局將究責,https://news.google.com/read/CBMiXkFVX3lxTE5QNEltc3MxT1RDWktrMV9wT2Rva3JLMTBfLURfOTExODVBRWc0UEZnQk15YlpHdGVfYkpsamdZV0JYTGpURy1ncVRweTRrT0NIckNTT0NXREJndHRtN0HSAWhBVV95cUxPbmtBaFhjVVdiVlR2SEpLTFhzUkJKdHVOU3h4QXp5UUNyUGZTdVQwbXQzZHhVVkgzVWtuMGZQWU1FRjJnRzFRVW5nSEJncm9jVkdoTHVtUkFlVkJhOWF4SzBoVFpIYlI1Yg?hl=zh-TW&gl=TW&ceid=TW%3Azh-Hant,2025-01-01T17:14:00Z
57,14,中央社即時新聞,北市跨年晚會轉播央視畫面陸委會：無法開罰| 政治,https://news.google.com/read/CBMiX0FVX3lxTE5HMWhHcGtVTE4tcXRLRWM3WkxGeC1VbmMyMXpKdC1Vc3hWWHQyQnUyNEJjWl9GXzBpSnVUQzJXVHF5UkVRRlV1Rzd1S3JBQ1JVMm56S1ViLVd1aDh3cDhj?hl=zh-TW&gl=TW&ceid=TW%3Azh-Hant,2025-01-02T11:35:00Z
58,14,公視新聞,跨年暗會咧轉播央視 北市府欲追究廠商疏失 ｜ 公視新聞網 PNN,https://news.google.com/read/CBMiT0FVX3lxTE1ubUNILWlBVi1PQ2laRU50OVhRem5aMUdjOWhCRzZaeG0xZHpEYmhHdndJZUc3X1kySEExRXhNTjdVYm5KWU1XUUJKTWFFTmvSAVRBVV95cUxPaEVidmlQRVRSVjJfaVhGRkNzR0hhOFI5OTQ3WEVRVGdlVmtXREpFUDZjV3pIdFRsWUNHWXpJa2ozbGJFb29Gbk4xa2t5Zng5NTBNS2o?hl=zh-TW&gl=TW&ceid=TW%3Azh-Hant,2025-01-01T11:40:00Z
59,14,TVBS,北市跨年晚會松壽路現場螢幕失誤 TVBS說明,https://news.google.com/read/CBMiW0FVX3lxTE42V2Fpend1ZGNOcVlMZFNnaW1NNVZYTHFndVhJa3dBb2twZE1BbEFIQmdpYmJpYlo5b1VSbG1UZXFNb3BNSHlONFF2OGlaZE5kU1lSQlVyanlzcEU?hl=zh-TW&gl=TW&ceid=TW%3Azh-Hant,2025-01-01T07:54:00Z
60,15,風傳媒,小耳朵》柯文哲案民進黨正在擔憂一件事 謝長廷戳中「不能說的秘密」,https://news.google.com/read/CBMiTEFVX3lxTFBCR3dTM2NCRkVUSzdCOEVHVVZDQ0dLdGM0bHphLXNUWXZrZHZ1YnVKOVpicXJ4dEhnNk40YkJkSGdJUVBFa3RsN1hUTUQ?hl=zh-TW&gl=TW&ceid=TW%3Azh-Hant,2025-01-02T00:10:00Z
61,15,聯合新聞網,出庭反擊檢「下不了台」猛攻羈押 柯文哲嘆：再加保要去賣房了,https://news.google.com/read/CBMiU0FVX3lxTFA3R2xMc1U5cnA4ZVhoRFFVZmJ1YUpPaEhLZFZuV0RpZFZobzZrRXdxakEzZ0ZoVUNvNE80b1NXcHpvdHhRM3Q0aXo0YURaOGhqTUJN0gFYQVVfeXFMTmZieTNDMlFLQzBIZVNCbXdBdXNLRWNsbnNONXg0blRIdDU1NmxyRzd3amlncldWaW1VcWNjR01aekVYU05GM19XSHNKNFFjZEIxT2hydnR5dA?hl=zh-TW&gl=TW&ceid=TW%3Azh-Hant,2025-01-02T12:56:42Z
62,15,Yahoo奇摩新聞,黃國昌中途離開法庭 神情嚴肅「我沒有要講話」拒說法庭細節,https://news.google.com/read/CBMigwNBVV95cUxNRXNBUlk5dWZoWmVmQkFQUWg1RC1ydmk5bEZuOUduWmRiVV9KdHowQXRhZU5Yd19RV01pcTM5RTg4UUN2Q2Nva3NMSElfaVgtN3dQU2Uzemw5My1vRXI5MDRXWFVRSUF6SE5pR0o5Nl9saWQwS1FvbXA4dHlfbmZyclRYcDZYS0dSeS1fV2VsekdnV1Y3cmxBTXpqWG1xd3BNYnQ3YUNNNTFLWl9BT2l5WE50cVg5dURRZVhjLWNpNFY3ZzF5blJWclMtVXpCcmRaMlBCemIzNll6RDIwNEpEUG1tQ05yZzZlWHlURU1yVUo5eVFIX1F1eENHWEZPWEkybUhjNTdVVGVEOEowYm9HWHlLZGdXUEoyb09Vbm53REhxMGcyOGVNem1RdlVQVVBWUk9hcnExbnd0NXJHOWRvWHl6YUtrWHJMNkNkZksxdUZoQUI5RUNTa2ZXTEJtZkdUS3p2V1NoLUdOQXdSYUtyZHVsUUREUVVCOVZXSjF6MHpIaGc?hl=zh-TW&gl=TW&ceid=TW%3Azh-Hant,2025-01-02T12:01:09Z
63,15,財訊,柯文哲走下神壇 政治生涯謝謝收看...司法雖未一槍斃命 人氣已從雲端急墜,https://news.google.com/read/CBMie0FVX3lxTE9CQi1aSzZWYnFzSTFSZWlBSG9BR1ZCYTMyUW9qOUVwUF91eGFzZkJZaGp4NmpjRFIydjFaT1RMbjE2bDBmLVJnVkN6XzRpV3J2RmVHV08yaTJkUVdjRHdwWFhVMkJxOWtHQUljd0NVTDExRnVrQV9RdElmUQ?hl=zh-TW&gl=TW&ceid=TW%3Azh-Hant,2024-12-31T09:00:00Z
